id,from_card_id,to_card_id,amount,status,created_at,transaction_type,is_flagged
1483,772,516,8467324,failed,2025-03-16 11:45:30,withdrawal,False
1484,953,1012,12400175,success,2025-03-27 10:45:30,deposit,False
1485,1029,1176,8969233,pending,2025-05-06 01:45:30,transfer,False
1486,130,1150,6398558,success,2025-04-25 01:45:30,deposit,False
1487,754,1148,124463,success,2025-02-16 00:45:30,deposit,False
1488,564,1131,2191208,failed,2025-03-12 18:45:30,transfer,False
1489,736,465,674932,failed,2025-04-05 16:45:30,transfer,False
1490,849,28,13432403,success,2025-02-07 07:45:30,transfer,False
1491,86,900,10412733,failed,2025-03-15 11:45:30,transfer,False
1492,956,64,5684713,pending,2025-03-18 10:45:30,transfer,False
1493,916,1081,9902584,failed,2025-04-28 13:45:30,transfer,False
1494,911,202,10265382,pending,2025-04-08 20:45:30,transfer,False
1495,172,141,5470566,pending,2025-03-30 22:45:30,deposit,False
1496,340,991,11342970,success,2025-03-11 02:45:30,deposit,False
1497,892,278,4969844,failed,2025-03-28 12:45:30,withdrawal,False
1498,1040,1019,9155721,success,2025-04-19 01:45:30,transfer,False
1499,613,1109,6579743,pending,2025-04-02 23:45:30,deposit,False
1500,1007,426,8941791,pending,2025-02-06 20:45:30,withdrawal,False
1501,519,937,4546639,failed,2025-03-07 02:45:30,transfer,False
1502,289,702,1287693,success,2025-04-22 04:45:30,withdrawal,False
1503,198,1148,7620699,success,2025-04-05 12:45:30,deposit,False
1504,9,556,6772303,failed,2025-03-04 18:45:30,deposit,False
1505,263,192,4343910,failed,2025-03-24 06:45:30,transfer,False
1506,280,126,2790953,pending,2025-02-28 10:45:30,withdrawal,False
1507,807,912,7722029,failed,2025-02-24 14:45:30,withdrawal,False
1508,865,966,14360486,success,2025-03-13 02:45:30,withdrawal,True
1509,663,805,2890475,failed,2025-04-05 10:45:30,withdrawal,False
1510,98,46,396975,success,2025-03-07 23:45:30,deposit,False
1511,996,767,9259023,success,2025-03-08 10:45:30,transfer,False
1512,22,592,12034296,success,2025-04-13 23:45:30,withdrawal,False
1513,666,1084,8290267,failed,2025-04-01 10:45:30,deposit,False
1514,84,261,8966718,pending,2025-05-05 09:45:30,deposit,False
1515,661,1093,12639796,failed,2025-02-12 23:45:30,transfer,False
1516,431,60,98799,pending,2025-03-15 22:45:30,withdrawal,False
1517,1101,1053,13246993,failed,2025-03-19 00:45:30,deposit,False
1518,755,915,11345875,pending,2025-03-23 18:45:30,withdrawal,False
1519,79,628,13295686,pending,2025-02-07 08:45:30,withdrawal,False
1520,1103,676,3587952,failed,2025-04-19 10:45:30,deposit,False
1521,623,13,7362800,pending,2025-04-01 15:45:30,transfer,False
1522,502,1115,14326641,failed,2025-02-13 14:45:30,deposit,True
1523,622,820,6548872,failed,2025-02-16 06:45:30,deposit,False
1524,155,79,7855670,success,2025-04-03 15:45:30,withdrawal,False
1525,504,1177,10939644,success,2025-04-17 21:45:30,withdrawal,False
1526,395,519,10438592,failed,2025-02-21 16:45:30,withdrawal,False
1527,520,1160,10597837,success,2025-03-25 09:45:30,transfer,False
1528,803,544,3330558,pending,2025-03-16 01:45:30,deposit,False
1529,952,497,3546198,pending,2025-04-21 08:45:30,withdrawal,False
1530,26,488,6830183,failed,2025-02-17 14:45:30,deposit,False
1531,441,229,13010223,success,2025-02-26 02:45:30,deposit,False
1532,1029,524,14263270,success,2025-03-31 13:45:30,deposit,True
1533,214,139,1420096,pending,2025-04-01 01:45:30,transfer,False
1534,789,951,3119624,pending,2025-04-05 17:45:30,deposit,False
1535,334,1177,13872564,failed,2025-04-10 12:45:30,deposit,False
1536,951,947,5452236,pending,2025-03-30 02:45:30,withdrawal,False
1537,199,876,8091367,failed,2025-03-06 16:45:30,transfer,False
1538,347,92,13188952,pending,2025-04-06 06:45:30,deposit,False
1539,704,455,3817911,success,2025-05-01 21:45:30,withdrawal,False
1540,984,966,918969,failed,2025-02-07 06:45:30,withdrawal,False
1541,1025,1141,10628327,pending,2025-02-10 16:45:30,transfer,False
1542,724,500,13867006,success,2025-02-09 11:45:30,withdrawal,False
1543,251,797,9977880,success,2025-03-26 16:45:30,deposit,False
1544,90,914,5231750,pending,2025-03-06 19:45:30,withdrawal,False
1545,8,1118,3455011,success,2025-04-01 13:45:30,transfer,False
1546,1031,742,5877244,pending,2025-04-07 19:45:30,transfer,False
1547,622,1090,12278508,pending,2025-03-31 01:45:30,transfer,False
1548,223,1023,10499595,success,2025-04-25 22:45:30,deposit,False
1549,618,1045,6230918,success,2025-02-10 04:45:30,withdrawal,False
1550,1188,451,6547274,pending,2025-03-06 18:45:30,transfer,False
1551,88,1055,10744176,failed,2025-04-22 09:45:30,transfer,False
1552,354,833,13996773,failed,2025-03-03 06:45:30,deposit,False
1553,208,201,14038841,pending,2025-04-25 10:45:30,deposit,True
1554,725,339,7337527,success,2025-03-16 05:45:30,deposit,False
1555,693,476,5119812,failed,2025-04-04 14:45:30,transfer,False
1556,602,484,5302007,pending,2025-02-13 23:45:30,withdrawal,False
1557,1012,564,3197232,failed,2025-04-05 00:45:30,deposit,False
1558,434,459,78025,success,2025-03-20 11:45:30,withdrawal,False
1559,1000,347,12742135,pending,2025-03-18 03:45:30,deposit,False
1560,729,322,8107620,failed,2025-03-29 18:45:30,transfer,False
1561,1006,602,12250511,success,2025-04-29 19:45:30,deposit,False
1562,398,659,8914063,success,2025-03-10 04:45:30,deposit,False
1563,221,596,10787853,failed,2025-04-19 01:45:30,withdrawal,False
1564,331,64,5133872,failed,2025-03-02 14:45:30,transfer,False
1565,193,792,1307463,pending,2025-03-11 00:45:30,deposit,False
1566,1147,461,8220953,pending,2025-04-11 01:45:30,withdrawal,False
1567,137,1130,4345723,success,2025-04-24 19:45:30,deposit,False
1568,76,730,10715017,pending,2025-04-14 00:45:30,withdrawal,False
1569,426,960,5890664,failed,2025-04-15 23:45:30,withdrawal,False
1570,855,484,5549529,pending,2025-04-09 14:45:30,transfer,False
1571,171,791,11358638,pending,2025-03-21 03:45:30,transfer,False
1572,976,1098,14186010,failed,2025-04-28 12:45:30,deposit,True
1573,368,1113,3099220,pending,2025-02-23 05:45:30,withdrawal,False
1574,1040,508,13372719,success,2025-04-13 04:45:30,withdrawal,False
1575,920,92,4209805,failed,2025-03-12 17:45:30,transfer,False
1576,356,1151,958289,pending,2025-04-23 21:45:30,transfer,False
1577,787,1135,14844363,success,2025-02-06 21:45:30,transfer,True
1578,1005,226,2484220,failed,2025-02-27 13:45:30,transfer,False
1579,453,555,10410204,failed,2025-03-02 23:45:30,withdrawal,False
1580,182,948,5476930,pending,2025-02-12 17:45:30,transfer,False
1581,446,152,11869218,success,2025-04-29 08:45:30,withdrawal,False
1582,151,618,9333277,success,2025-03-09 08:45:30,deposit,False
1583,664,123,12596068,failed,2025-05-06 04:45:30,transfer,False
1584,792,21,660259,pending,2025-02-18 10:45:30,withdrawal,False
1585,244,306,4774137,failed,2025-04-28 09:45:30,withdrawal,False
1586,809,314,2578717,success,2025-02-26 15:45:30,deposit,False
1587,224,191,12393806,failed,2025-04-02 19:45:30,deposit,False
1588,598,1164,3356640,failed,2025-04-03 22:45:30,deposit,False
1589,190,784,2236294,success,2025-04-05 03:45:30,deposit,False
1590,260,781,10439914,failed,2025-02-07 03:45:30,transfer,False
1591,935,1065,8632832,success,2025-04-16 08:45:30,transfer,False
1592,1029,42,14699556,pending,2025-03-24 00:45:30,deposit,True
1593,596,271,510744,success,2025-04-26 05:45:30,withdrawal,False
1594,779,321,13129694,pending,2025-04-04 11:45:30,transfer,False
1595,826,109,10150882,pending,2025-04-11 06:45:30,deposit,False
1596,146,526,13354429,failed,2025-04-11 07:45:30,transfer,False
1597,165,78,14469660,pending,2025-04-08 15:45:30,transfer,True
1598,886,235,7777358,failed,2025-04-22 15:45:30,withdrawal,False
1599,638,770,3979609,success,2025-04-07 20:45:30,transfer,False
1600,540,450,13393542,pending,2025-02-28 00:45:30,deposit,False
1601,798,362,9980141,pending,2025-04-30 20:45:30,transfer,False
1602,375,65,2466459,failed,2025-04-29 09:45:30,deposit,False
1603,828,864,2101562,pending,2025-04-13 19:45:30,withdrawal,False
1604,991,934,9306429,failed,2025-04-26 14:45:30,withdrawal,False
1605,444,226,4463693,pending,2025-03-09 03:45:30,withdrawal,False
1606,1087,148,6211773,failed,2025-02-26 17:45:30,deposit,False
1607,1038,262,5356174,failed,2025-03-17 07:45:30,deposit,False
1608,351,983,4266630,failed,2025-02-11 05:45:30,withdrawal,False
1609,286,148,7863420,pending,2025-03-19 21:45:30,withdrawal,False
1610,754,1106,12069305,failed,2025-03-26 15:45:30,withdrawal,False
1611,1026,579,7402823,success,2025-02-17 18:45:30,withdrawal,False
1612,26,868,11484011,success,2025-04-25 05:45:30,transfer,False
1613,1029,644,8556984,failed,2025-02-23 13:45:30,transfer,False
1614,664,830,10412789,pending,2025-03-15 17:45:30,transfer,False
1615,1162,715,14649094,pending,2025-04-26 17:45:30,transfer,True
1616,512,624,3859381,success,2025-02-17 18:45:30,deposit,False
1617,1050,1065,6272152,failed,2025-04-05 20:45:30,deposit,False
1618,478,1146,7706742,success,2025-03-14 14:45:30,deposit,False
1619,355,995,1260291,failed,2025-04-19 16:45:30,withdrawal,False
1620,280,475,12404593,success,2025-02-18 00:45:30,deposit,False
1621,811,579,4579483,failed,2025-03-03 14:45:30,transfer,False
1622,883,43,3336813,success,2025-04-29 00:45:30,withdrawal,False
1623,51,954,13545582,pending,2025-03-19 14:45:30,deposit,False
1624,1127,647,8786960,success,2025-03-16 10:45:30,transfer,False
1625,75,52,879952,failed,2025-04-14 22:45:30,deposit,False
1626,354,852,7763178,failed,2025-02-20 11:45:30,deposit,False
1627,618,347,14563809,failed,2025-04-06 18:45:30,withdrawal,True
1628,1035,906,2963765,failed,2025-04-22 09:45:30,transfer,False
1629,343,970,4526698,failed,2025-03-16 03:45:30,transfer,False
1630,835,216,13989691,pending,2025-02-19 20:45:30,deposit,False
1631,1178,117,6186632,failed,2025-02-15 11:45:30,transfer,False
1632,24,1034,10362455,success,2025-02-07 07:45:30,deposit,False
1633,357,382,3287569,failed,2025-04-09 03:45:30,withdrawal,False
1634,166,243,2508642,success,2025-03-18 04:45:30,deposit,False
1635,1177,830,4821342,failed,2025-03-04 13:45:30,transfer,False
1636,686,695,1185573,failed,2025-05-01 08:45:30,transfer,False
1637,887,44,12455244,success,2025-04-11 17:45:30,withdrawal,False
1638,302,276,8882754,pending,2025-02-09 19:45:30,deposit,False
1639,357,453,7584910,pending,2025-03-14 01:45:30,deposit,False
1640,1114,1164,11271526,failed,2025-04-23 17:45:30,transfer,False
1641,959,244,2223829,failed,2025-03-24 14:45:30,withdrawal,False
1642,616,241,954502,failed,2025-03-07 23:45:30,transfer,False
1643,361,108,6768657,pending,2025-05-03 14:45:30,deposit,False
1644,353,74,6223467,success,2025-02-16 21:45:30,transfer,False
1645,357,557,999061,success,2025-03-17 04:45:30,transfer,False
1646,416,418,13515308,failed,2025-03-05 13:45:30,withdrawal,False
1647,1007,399,9392802,success,2025-05-02 17:45:30,withdrawal,False
1648,506,861,12939534,failed,2025-03-18 10:45:30,deposit,False
1649,168,23,4458012,pending,2025-02-27 08:45:30,withdrawal,False
1650,862,126,14961009,success,2025-04-23 19:45:30,transfer,True
1651,306,473,4245045,pending,2025-04-23 14:45:30,transfer,False
1652,1162,670,7387777,success,2025-04-28 17:45:30,deposit,False
1653,285,365,12012665,success,2025-02-25 21:45:30,withdrawal,False
1654,1036,622,5075709,success,2025-03-25 20:45:30,deposit,False
1655,888,416,6418497,success,2025-04-25 03:45:30,transfer,False
1656,1114,901,10487589,failed,2025-05-01 04:45:30,deposit,False
1657,400,771,9171816,success,2025-03-04 01:45:30,deposit,False
1658,893,939,6653617,failed,2025-02-13 05:45:30,transfer,False
1659,357,432,12880884,success,2025-04-12 06:45:30,deposit,False
1660,326,609,424173,pending,2025-03-26 02:45:30,withdrawal,False
1661,570,275,9734154,pending,2025-04-18 22:45:30,withdrawal,False
1662,143,56,6118732,failed,2025-05-01 00:45:30,deposit,False
1663,203,1179,5509945,failed,2025-03-05 04:45:30,withdrawal,False
1664,147,303,10668708,failed,2025-05-05 07:45:30,transfer,False
1665,1026,882,9354539,success,2025-03-05 21:45:30,deposit,False
1666,171,1136,1346522,failed,2025-04-13 03:45:30,transfer,False
1667,1036,138,2699975,failed,2025-04-17 18:45:30,withdrawal,False
1668,968,957,12444164,pending,2025-04-05 15:45:30,transfer,False
1669,1061,654,342435,success,2025-04-10 02:45:30,deposit,False
1670,983,421,886087,success,2025-02-21 06:45:30,transfer,False
1671,523,629,12766395,failed,2025-02-27 23:45:30,withdrawal,False
1672,514,679,7759355,failed,2025-04-17 11:45:30,transfer,False
1673,341,825,1343050,success,2025-02-14 15:45:30,transfer,False
1674,236,659,1200264,success,2025-02-06 20:45:30,deposit,False
1675,498,626,5008891,pending,2025-03-28 22:45:30,deposit,False
1676,593,843,14751547,failed,2025-03-28 03:45:30,withdrawal,True
1677,805,153,9837038,failed,2025-03-26 22:45:30,deposit,False
1678,292,894,12135486,success,2025-04-12 13:45:30,transfer,False
1679,1098,1056,1299328,failed,2025-05-05 05:45:30,deposit,False
1680,231,27,516982,pending,2025-04-22 22:45:30,deposit,False
1681,786,411,6325826,pending,2025-02-10 22:45:30,transfer,False
1682,1193,668,12032782,success,2025-02-13 07:45:30,withdrawal,False
1683,48,148,1675380,pending,2025-02-06 18:45:30,transfer,False
1684,438,200,4039897,pending,2025-03-20 08:45:30,transfer,False
1685,248,961,6013552,failed,2025-03-05 16:45:30,deposit,False
1686,7,912,1148481,pending,2025-04-04 19:45:30,transfer,False
1687,957,599,6919348,pending,2025-03-22 10:45:30,deposit,False
1688,747,52,5758087,pending,2025-02-13 07:45:30,withdrawal,False
1689,604,879,2192383,success,2025-04-03 20:45:30,transfer,False
1690,273,628,3397449,pending,2025-02-18 00:45:30,deposit,False
1691,1007,471,2776133,success,2025-02-22 23:45:30,deposit,False
1692,762,941,6112412,pending,2025-03-26 07:45:30,withdrawal,False
1693,456,803,2223464,failed,2025-03-05 10:45:30,deposit,False
1694,46,246,8931087,pending,2025-05-02 05:45:30,transfer,False
1695,96,989,5484413,failed,2025-02-11 06:45:30,transfer,False
1696,184,573,3778772,failed,2025-03-10 20:45:30,deposit,False
1697,912,601,4565612,success,2025-03-27 16:45:30,transfer,False
1698,134,697,12877453,success,2025-04-21 13:45:30,deposit,False
1699,852,588,9769027,pending,2025-04-18 09:45:30,transfer,False
1700,716,969,5991962,success,2025-03-17 14:45:30,withdrawal,False
1701,131,876,9844283,pending,2025-02-24 21:45:30,withdrawal,False
1702,563,315,1449033,success,2025-03-14 15:45:30,transfer,False
1703,656,1093,9265514,success,2025-04-10 16:45:30,deposit,False
1704,47,932,14061000,failed,2025-04-06 05:45:30,transfer,True
1705,930,891,10448330,failed,2025-04-17 04:45:30,transfer,False
1706,267,487,14109798,failed,2025-04-13 12:45:30,deposit,True
1707,922,368,3376554,pending,2025-03-10 02:45:30,withdrawal,False
1708,178,743,8411811,pending,2025-03-17 22:45:30,transfer,False
1709,719,570,1216547,failed,2025-03-29 11:45:30,transfer,False
1710,823,250,11864153,failed,2025-02-25 05:45:30,withdrawal,False
1711,183,902,1454696,pending,2025-03-29 21:45:30,transfer,False
1712,137,37,10418809,pending,2025-03-28 12:45:30,withdrawal,False
1713,265,479,12901447,pending,2025-04-04 15:45:30,transfer,False
1714,1114,1110,11659463,pending,2025-02-18 10:45:30,withdrawal,False
1715,1079,789,624909,success,2025-03-15 20:45:30,transfer,False
1716,870,1038,3354708,pending,2025-03-19 00:45:30,transfer,False
1717,942,884,6387899,failed,2025-03-23 22:45:30,deposit,False
1718,327,1084,8683378,failed,2025-03-10 01:45:30,withdrawal,False
1719,189,472,6037817,pending,2025-04-10 00:45:30,transfer,False
1720,973,1069,6951894,pending,2025-04-15 20:45:30,withdrawal,False
1721,999,582,11763351,pending,2025-03-02 09:45:30,withdrawal,False
1722,10,235,5818267,success,2025-02-09 11:45:30,withdrawal,False
1723,1143,376,13757517,failed,2025-04-23 10:45:30,transfer,False
1724,615,200,48685,pending,2025-03-31 15:45:30,transfer,False
1725,112,256,10990451,failed,2025-05-01 14:45:30,deposit,False
1726,90,657,3014072,failed,2025-04-23 12:45:30,withdrawal,False
1727,37,928,4788347,failed,2025-03-06 12:45:30,transfer,False
1728,905,190,4369477,failed,2025-02-05 01:45:30,withdrawal,False
1729,607,646,13838254,failed,2025-03-04 03:45:30,transfer,False
1730,131,68,14085059,success,2025-03-29 11:45:30,transfer,True
1731,383,359,14377240,success,2025-03-31 21:45:30,deposit,True
1732,1012,876,4789997,pending,2025-04-12 01:45:30,withdrawal,False
1733,183,1094,3101380,failed,2025-04-20 09:45:30,withdrawal,False
1734,79,303,6716031,success,2025-05-04 03:45:30,transfer,False
1735,112,773,5172820,failed,2025-03-18 04:45:30,transfer,False
1736,464,268,3113434,failed,2025-04-30 20:45:30,deposit,False
1737,547,391,12266516,success,2025-04-26 12:45:30,withdrawal,False
1738,494,233,7344853,pending,2025-02-17 09:45:30,deposit,False
1739,138,633,13495336,pending,2025-05-01 11:45:30,transfer,False
1740,392,789,3160158,pending,2025-04-07 20:45:30,deposit,False
1741,1004,873,6816363,success,2025-03-21 19:45:30,deposit,False
1742,51,737,204547,success,2025-03-11 22:45:30,transfer,False
1743,82,477,1602165,pending,2025-04-15 04:45:30,transfer,False
1744,636,713,2775500,pending,2025-03-03 07:45:30,deposit,False
1745,324,1179,6087810,failed,2025-02-04 17:45:30,deposit,False
1746,487,283,9852090,failed,2025-03-05 00:45:30,deposit,False
1747,592,1168,6824485,failed,2025-04-09 08:45:30,transfer,False
1748,1047,447,8080740,pending,2025-04-18 05:45:30,transfer,False
1749,215,790,9488206,pending,2025-04-07 11:45:30,withdrawal,False
1750,329,1099,7777630,success,2025-03-24 05:45:30,transfer,False
1751,1102,476,5684031,pending,2025-03-22 05:45:30,deposit,False
1752,609,264,3713648,pending,2025-03-10 17:45:30,withdrawal,False
1753,31,859,8670817,success,2025-04-21 21:45:30,deposit,False
1754,287,44,3793997,failed,2025-03-31 07:45:30,transfer,False
1755,762,209,5486846,pending,2025-03-18 19:45:30,withdrawal,False
1756,369,100,9770656,pending,2025-03-30 21:45:30,deposit,False
1757,425,9,4465928,pending,2025-02-09 20:45:30,deposit,False
1758,735,1051,3146046,success,2025-02-19 02:45:30,deposit,False
1759,475,673,1699152,pending,2025-04-17 17:45:30,transfer,False
1760,1043,346,8575645,pending,2025-02-11 00:45:30,withdrawal,False
1761,576,446,4781698,pending,2025-04-19 04:45:30,withdrawal,False
1762,511,419,4271133,failed,2025-02-19 03:45:30,transfer,False
1763,1002,1059,12202271,success,2025-03-30 18:45:30,withdrawal,False
1764,1006,588,6404250,failed,2025-02-20 16:45:30,deposit,False
1765,157,964,3906506,success,2025-04-07 21:45:30,withdrawal,False
1766,827,98,853815,failed,2025-02-11 22:45:30,withdrawal,False
1767,166,76,7105453,failed,2025-04-03 07:45:30,deposit,False
1768,146,745,8145898,success,2025-04-20 20:45:30,deposit,False
1769,825,18,14277018,success,2025-05-04 21:45:30,deposit,True
1770,811,266,2740991,pending,2025-04-24 09:45:30,withdrawal,False
1771,137,352,12801217,failed,2025-03-04 10:45:30,transfer,False
1772,1146,652,10261411,pending,2025-04-25 10:45:30,withdrawal,False
1773,324,579,7054928,success,2025-03-11 01:45:30,deposit,False
1774,884,1163,966470,success,2025-04-29 10:45:30,deposit,False
1775,1024,1082,11588611,pending,2025-02-16 21:45:30,withdrawal,False
1776,179,53,11552412,failed,2025-02-16 04:45:30,withdrawal,False
1777,1084,171,1844449,failed,2025-02-12 11:45:30,deposit,False
1778,997,305,5763532,pending,2025-03-11 03:45:30,deposit,False
1779,909,851,7093772,failed,2025-04-23 22:45:30,deposit,False
1780,434,705,13798976,success,2025-05-03 06:45:30,transfer,False
1781,890,887,13802103,failed,2025-04-17 13:45:30,transfer,False
1782,777,981,1420906,pending,2025-02-19 01:45:30,transfer,False
1783,386,836,6891782,success,2025-03-23 11:45:30,deposit,False
1784,211,824,9982693,pending,2025-02-11 01:45:30,transfer,False
1785,344,97,8293030,failed,2025-05-04 12:45:30,transfer,False
1786,60,994,610511,success,2025-04-02 14:45:30,withdrawal,False
1787,615,72,8074382,failed,2025-04-19 18:45:30,withdrawal,False
1788,111,1177,10906021,pending,2025-04-03 10:45:30,transfer,False
1789,717,9,10831427,pending,2025-03-04 08:45:30,withdrawal,False
1790,135,218,5610638,success,2025-04-05 20:45:30,transfer,False
1791,1155,1034,8356165,failed,2025-04-25 22:45:30,transfer,False
1792,248,560,4967053,success,2025-04-05 11:45:30,transfer,False
1793,1039,580,9361532,failed,2025-05-03 02:45:30,transfer,False
1794,21,75,11753344,pending,2025-03-19 03:45:30,transfer,False
1795,556,232,655662,failed,2025-02-21 19:45:30,transfer,False
1796,271,166,11201612,failed,2025-03-04 21:45:30,transfer,False
1797,533,346,5756469,pending,2025-02-06 22:45:30,deposit,False
1798,392,1147,3689917,pending,2025-03-30 03:45:30,withdrawal,False
1799,782,244,12268260,failed,2025-04-26 15:45:30,transfer,False
1800,460,454,1525174,failed,2025-02-06 07:45:30,withdrawal,False
1801,642,1160,10150242,success,2025-02-05 16:45:30,deposit,False
1802,839,835,8979108,success,2025-02-06 12:45:30,transfer,False
1803,589,784,11298433,success,2025-02-21 10:45:30,transfer,False
1804,409,370,6043827,pending,2025-04-27 09:45:30,deposit,False
1805,171,551,1037000,pending,2025-04-22 01:45:30,transfer,False
1806,1076,404,3813662,success,2025-03-12 22:45:30,withdrawal,False
1807,983,688,7770436,failed,2025-03-22 13:45:30,withdrawal,False
1808,1001,246,4795208,success,2025-03-14 04:45:30,deposit,False
1809,15,751,13388080,failed,2025-03-16 05:45:30,withdrawal,False
1810,115,1019,8769335,success,2025-05-02 05:45:30,deposit,False
1811,1077,360,8283668,failed,2025-04-24 18:45:30,transfer,False
1812,237,339,3953442,pending,2025-02-23 19:45:30,deposit,False
1813,1014,1008,12157644,pending,2025-03-07 19:45:30,withdrawal,False
1814,77,485,10515871,failed,2025-04-20 10:45:30,withdrawal,False
1815,1154,792,13683987,failed,2025-03-28 12:45:30,transfer,False
1816,266,232,9728109,failed,2025-02-16 03:45:30,withdrawal,False
1817,1177,731,10491492,success,2025-05-03 16:45:30,transfer,False
1818,784,824,7436135,failed,2025-02-28 06:45:30,withdrawal,False
1819,873,502,5121271,failed,2025-04-16 05:45:30,transfer,False
1820,790,232,13217703,pending,2025-04-26 12:45:30,withdrawal,False
1821,20,1002,5656759,success,2025-03-05 04:45:30,deposit,False
1822,1090,274,10457443,pending,2025-04-23 04:45:30,deposit,False
1823,116,785,9932556,success,2025-03-23 07:45:30,transfer,False
1824,111,441,8647652,failed,2025-03-20 16:45:30,withdrawal,False
1825,1092,916,11852182,failed,2025-04-15 19:45:30,transfer,False
1826,544,113,3999158,pending,2025-03-21 02:45:30,withdrawal,False
1827,910,996,6308973,failed,2025-03-15 05:45:30,deposit,False
1828,667,266,3921307,success,2025-03-09 21:45:30,withdrawal,False
1829,920,512,5098710,failed,2025-04-23 14:45:30,transfer,False
1830,683,900,14149403,success,2025-02-21 21:45:30,withdrawal,True
1831,282,36,10736284,failed,2025-02-06 15:45:30,transfer,False
1832,472,967,12713305,success,2025-04-30 14:45:30,transfer,False
1833,1058,700,5703517,pending,2025-04-26 02:45:30,withdrawal,False
1834,493,525,11734384,failed,2025-03-17 22:45:30,withdrawal,False
1835,842,508,6339268,success,2025-04-16 23:45:30,transfer,False
1836,704,311,13734588,failed,2025-03-05 11:45:30,transfer,False
1837,69,1056,1681289,failed,2025-02-22 03:45:30,transfer,False
1838,525,241,8989308,success,2025-03-14 01:45:30,deposit,False
1839,860,136,4599993,success,2025-02-28 23:45:30,transfer,False
1840,666,1119,10468589,success,2025-04-12 13:45:30,transfer,False
1841,793,27,14739089,failed,2025-04-10 13:45:30,withdrawal,True
1842,786,420,12627994,failed,2025-04-04 22:45:30,transfer,False
1843,386,550,1812796,pending,2025-05-03 21:45:30,withdrawal,False
1844,989,611,14399630,pending,2025-04-30 04:45:30,withdrawal,True
1845,600,300,7839772,success,2025-02-08 12:45:30,withdrawal,False
1846,520,709,13861589,success,2025-04-28 02:45:30,withdrawal,False
1847,856,944,11922212,success,2025-03-25 20:45:30,transfer,False
1848,33,951,4651418,pending,2025-05-05 02:45:30,deposit,False
1849,1173,158,6961141,failed,2025-04-14 20:45:30,deposit,False
1850,856,183,6488371,pending,2025-03-02 03:45:30,transfer,False
1851,454,542,11805929,success,2025-03-24 04:45:30,withdrawal,False
1852,600,164,2383129,success,2025-04-09 02:45:30,deposit,False
1853,1010,957,8020436,pending,2025-04-04 01:45:30,withdrawal,False
1854,371,833,5803339,failed,2025-03-24 06:45:30,transfer,False
1855,968,726,3899836,pending,2025-02-22 21:45:30,transfer,False
1856,476,121,4274841,failed,2025-03-18 03:45:30,withdrawal,False
1857,1025,273,8971192,pending,2025-03-14 18:45:30,transfer,False
1858,1037,659,7839023,success,2025-05-02 09:45:30,transfer,False
1859,796,1087,14007668,success,2025-02-10 20:45:30,withdrawal,True
1860,869,307,61882,pending,2025-04-14 12:45:30,deposit,False
1861,955,308,11941735,success,2025-05-02 02:45:30,transfer,False
1862,576,803,1992809,success,2025-03-12 17:45:30,deposit,False
1863,40,147,3185466,success,2025-04-01 04:45:30,transfer,False
1864,868,839,13211399,pending,2025-04-23 14:45:30,withdrawal,False
1865,124,5,1132091,success,2025-02-09 21:45:30,deposit,False
1866,549,1172,13623384,success,2025-03-08 09:45:30,withdrawal,False
1867,1173,79,8093647,success,2025-02-09 15:45:30,withdrawal,False
1868,254,602,7503974,success,2025-02-26 14:45:30,transfer,False
1869,762,216,3558206,success,2025-02-12 20:45:30,transfer,False
1870,649,400,9008005,failed,2025-04-13 22:45:30,transfer,False
1871,948,317,2852406,success,2025-04-14 16:45:30,transfer,False
1872,66,836,1145339,pending,2025-05-03 16:45:30,transfer,False
1873,1144,594,12915440,pending,2025-05-05 10:45:30,withdrawal,False
1874,1180,1094,3241591,success,2025-04-17 15:45:30,withdrawal,False
1875,1182,868,5398104,pending,2025-03-10 10:45:30,deposit,False
1876,783,947,4549189,failed,2025-04-04 23:45:30,deposit,False
1877,789,238,10812248,pending,2025-02-21 23:45:30,transfer,False
1878,722,170,1404543,failed,2025-04-15 21:45:30,transfer,False
1879,472,1100,5775993,success,2025-03-06 14:45:30,deposit,False
1880,598,716,1113493,failed,2025-03-22 21:45:30,withdrawal,False
1881,311,674,12873319,pending,2025-04-12 04:45:30,withdrawal,False
1882,644,457,6459571,pending,2025-02-19 13:45:30,transfer,False
1883,71,149,8102785,pending,2025-02-22 06:45:30,withdrawal,False
1884,1168,1195,11687975,success,2025-03-07 10:45:30,deposit,False
1885,30,105,14126018,pending,2025-04-07 04:45:30,transfer,True
1886,969,897,3515494,success,2025-05-01 02:45:30,deposit,False
1887,286,87,8027521,pending,2025-03-10 21:45:30,deposit,False
1888,889,413,14449248,success,2025-02-15 17:45:30,deposit,True
1889,185,545,12528229,failed,2025-04-23 13:45:30,transfer,False
1890,541,90,3038329,success,2025-03-20 20:45:30,transfer,False
1891,146,1148,7079916,success,2025-02-27 02:45:30,withdrawal,False
1892,1015,821,8114868,pending,2025-04-05 20:45:30,transfer,False
1893,354,159,11842435,pending,2025-04-20 10:45:30,withdrawal,False
1894,43,302,14259002,failed,2025-02-19 16:45:30,deposit,True
1895,249,21,2612928,success,2025-03-27 04:45:30,withdrawal,False
1896,1038,316,37561,failed,2025-04-23 01:45:30,withdrawal,False
1897,1154,282,3892997,failed,2025-03-28 07:45:30,deposit,False
